105.0 9.5331490778e-23  "third_column"
106.0 1.08474374787e-22 "third_column"
107.0 1.23155732577e-22 "third_column"
108.0 1.39514328541e-22 "third_column"
109.0 1.57695644946e-22 "third_column"
110.0 1.77851401212e-22 "third_column"
111.0 2.0013893651e-22  "third_column"
112.0 2.24720446639e-22 "third_column"
113.0 2.51762067327e-22 "third_column"
114.0 2.81432797648e-22 "third_column"
115.0 3.13903259111e-22 "third_column"
116.0 3.4934428809e-22  "third_column"
117.0 3.87925361774e-22 "third_column"
118.0 4.29812860507e-22 "third_column"
119.0 4.75168172427e-22 "third_column"
120.0 5.24145649533e-22 "third_column"
121.0 5.76890427733e-22 "third_column"
122.0 6.33536126975e-22 "third_column"
123.0 6.94202451195e-22 "third_column"
124.0 7.58992711458e-22 "third_column"
125.0 8.27991299224e-22 "third_column"
126.0 9.012611401e-22   "third_column"
127.0 9.78841161608e-22 "third_column"
128.0 1.06074381138e-21 "third_column"
129.0 1.1469526646e-21  "third_column"
130.0 1.23742016151e-21 "third_column"
131.0 1.33206551709e-21 "third_column"
132.0 1.43077284578e-21 "third_column"
133.0 1.53338954404e-21 "third_column"
134.0 1.63972497275e-21 "third_column"
135.0 1.74954947971e-21 "third_column"
136.0 1.86259380015e-21 "third_column"
137.0 1.97854886957e-21 "third_column"
138.0 2.09706607911e-21 "third_column"
139.0 2.21775799849e-21 "third_column"
140.0 2.34019958572e-21 "third_column"
141.0 2.46392989619e-21 "third_column"
142.0 2.58845429638e-21 "third_column"
143.0 2.71324718006e-21 "third_column"
144.0 2.83775517628e-21 "third_column"
145.0 2.96140083048e-21 "third_column"
146.0 3.08358673131e-21 "third_column"
147.0 3.20370004778e-21 "third_column"
148.0 3.32111743279e-21 "third_column"
149.0 3.43521024192e-21 "third_column"
150.0 3.54535000904e-21 "third_column"
151.0 3.65091411405e-21 "third_column"
152.0 3.75129157298e-21 "third_column"
153.0 3.84588887612e-21 "third_column"
154.0 3.93413579702e-21 "third_column"
155.0 4.01549109333e-21 "third_column"
156.0 4.08944802026e-21 "third_column"
157.0 4.15553957815e-21 "third_column"
158.0 4.21334341836e-21 "third_column"
159.0 4.26248633549e-21 "third_column"
160.0 4.30264827906e-21 "third_column"
161.0 4.33356582445e-21 "third_column"
162.0 4.35503505034e-21 "third_column"
163.0 4.36691377869e-21 "third_column"
164.0 4.369123143e-21   "third_column"
165.0 4.36164846047e-21 "third_column"
166.0 4.34453939462e-21 "third_column"
167.0 4.31790940596e-21 "third_column"
168.0 4.28193449911e-21 "third_column"
169.0 4.23685128578e-21 "third_column"
170.0 4.18295439344e-21 "third_column"
171.0 4.12059325947e-21 "third_column"
172.0 4.05016835944e-21 "third_column"
173.0 3.97212692675e-21 "third_column"
174.0 3.88695822739e-21 "third_column"
175.0 3.79518845979e-21 "third_column"
176.0 3.69737535409e-21 "third_column"
177.0 3.59410254818e-21 "third_column"
178.0 3.48597381967e-21 "third_column"
179.0 3.3736072532e-21  "third_column"
180.0 3.2576294213e-21  "third_column"
181.0 3.13866965465e-21 "third_column"
182.0 3.01735447379e-21 "third_column"
183.0 2.89430224968e-21 "third_column"
184.0 2.77011815439e-21 "third_column"
185.0 2.6453894569e-21  "third_column"
186.0 2.52068121122e-21 "third_column"
187.0 2.39653237662e-21 "third_column"
188.0 2.27345240099e-21 "third_column"
189.0 2.15191829059e-21 "third_column"
190.0 2.03237218059e-21 "third_column"
191.0 1.9152194128e-21  "third_column"
192.0 1.80082711917e-21 "third_column"
193.0 1.68952330214e-21 "third_column"
194.0 1.58159639606e-21 "third_column"
195.0 1.47729528794e-21 "third_column"
196.0 1.37682977003e-21 "third_column"
197.0 1.28037139267e-21 "third_column"
198.0 1.18805468163e-21 "third_column"
199.0 1.09997868169e-21 "third_column"
200.0 1.01620878607e-21 "third_column"
201.0 9.36778810239e-22 "third_column"
202.0 8.61693268376e-22 "third_column"
203.0 7.90929811153e-22 "third_column"
204.0 7.24441784701e-22 "third_column"
205.0 6.62160872366e-22 "third_column"
206.0 6.03999783198e-22 "third_column"
207.0 5.49854953808e-22 "third_column"
208.0 4.99609233378e-22 "third_column"
209.0 4.53134524925e-22 "third_column"
210.0 4.10294359482e-22 "third_column"
211.0 3.7094638343e-22  "third_column"
212.0 3.34944742859e-22 "third_column"
213.0 3.02142352332e-22 "third_column"
214.0 2.72393038835e-22 "third_column"
215.0 2.45553554863e-22 "third_column"
216.0 2.21485457524e-22 "third_column"
217.0 2.00056853157e-22 "third_column"
218.0 1.81144009276e-22 "third_column"
219.0 1.64632837555e-22 "third_column"
220.0 1.50420253198e-22 "third_column"
221.0 1.38415417173e-22 "third_column"
222.0 1.28540868652e-22 "third_column"
223.0 1.20733555452e-22 "third_column"
224.0 1.14945770348e-22 "third_column"
225.0 1.1114600094e-22  "third_column"
226.0 1.09319700198e-22 "third_column"
227.0 1.09469983991e-22 "third_column"
228.0 1.1161826088e-22  "third_column"
229.0 1.15804798125e-22 "third_column"
230.0 1.22089226473e-22 "third_column"
231.0 1.30550984647e-22 "third_column"
232.0 1.41289702792e-22 "third_column"
233.0 1.54425522387e-22 "third_column"
234.0 1.70099348328e-22 "third_column"
235.0 1.88473027147e-22 "third_column"
236.0 2.09729443598e-22 "third_column"
237.0 2.34072526229e-22 "third_column"
238.0 2.61727151036e-22 "third_column"
239.0 2.9293893097e-22  "third_column"
240.0 3.27973877875e-22 "third_column"
241.0 3.67117922523e-22 "third_column"
242.0 4.10676277695e-22 "third_column"
243.0 4.58972628855e-22 "third_column"
244.0 5.1234813682e-22  "third_column"
245.0 5.7116023704e-22  "third_column"
246.0 6.35781220651e-22 "third_column"
247.0 7.06596583314e-22 "third_column"
248.0 7.84003129174e-22 "third_column"
249.0 8.68406818852e-22 "third_column"
250.0 9.60220352441e-22 "third_column"
251.0 1.05986048088e-21 "third_column"
252.0 1.16774504183e-21 "third_column"
253.0 1.28428971943e-21 "third_column"
254.0 1.40990453066e-21 "third_column"
255.0 1.54499004512e-21 "third_column"
256.0 1.68993334906e-21 "third_column"
257.0 1.84510376886e-21 "third_column"
258.0 2.01084837432e-21 "third_column"
259.0 2.18748728626e-21 "third_column"
260.0 2.3753088189e-21  "third_column"
261.0 2.57456449174e-21 "third_column"
262.0 2.78546395155e-21 "third_column"
263.0 3.00816984969e-21 "third_column"
264.0 3.24279272527e-21 "third_column"
265.0 3.48938594914e-21 "third_column"
266.0 3.74794078833e-21 "third_column"
267.0 4.01838165454e-21 "third_column"
268.0 4.3005616035e-21  "third_column"
269.0 4.59425815531e-21 "third_column"
270.0 4.89916950757e-21 "third_column"
271.0 5.21491121458e-21 "third_column"
272.0 5.5410134062e-21  "third_column"
273.0 5.87691861916e-21 "third_column"
274.0 6.22198031173e-21 "third_column"
275.0 6.57546212983e-21 "third_column"
276.0 6.93653798786e-21 "third_column"
277.0 7.30429302242e-21 "third_column"
278.0 7.67772546961e-21 "third_column"
279.0 8.05574950848e-21 "third_column"
280.0 8.43719910367e-21 "third_column"
281.0 8.82083286883e-21 "third_column"
282.0 9.205339961e-21   "third_column"
283.0 9.58934700214e-21 "third_column"
284.0 9.97142601059e-21 "third_column"
285.0 1.03501033097e-20 "third_column"
286.0 1.07238693659e-20 "third_column"
287.0 1.10911894919e-20 "third_column"
288.0 1.14505153367e-20 "third_column"
289.0 1.18002970648e-20 "third_column"
290.0 1.2138996117e-20  "third_column"
291.0 1.2465098425e-20  "third_column"
292.0 1.27771279441e-20 "third_column"
293.0 1.30736603521e-20 "third_column"
294.0 1.33533367562e-20 "third_column"
295.0 1.36148772374e-20 "third_column"
296.0 1.38570940607e-20 "third_column"
297.0 1.40789043722e-20 "third_column"
298.0 1.42793422058e-20 "third_column"
299.0 1.44575696228e-20 "third_column"
300.0 1.46128868157e-20 "third_column"
301.0 1.47447410108e-20 "third_column"
302.0 1.48527340209e-20 "third_column"
303.0 1.4936628309e-20  "third_column"
304.0 1.49963514421e-20 "third_column"
305.0 1.50319988351e-20 "third_column"
306.0 1.50438347028e-20 "third_column"
307.0 1.50322911658e-20 "third_column"
308.0 1.49979654768e-20 "third_column"
309.0 1.49416153647e-20 "third_column"
310.0 1.48641525167e-20 "third_column"
311.0 1.47666342497e-20 "third_column"
312.0 1.4650253447e-20  "third_column"
313.0 1.45163268646e-20 "third_column"
314.0 1.4366281935e-20  "third_column"
315.0 1.42016422228e-20 "third_column"
316.0 1.40240117047e-20 "third_column"
317.0 1.38350580695e-20 "third_column"
318.0 1.36364952466e-20 "third_column"
319.0 1.34300653867e-20 "third_column"
320.0 1.32175205278e-20 "third_column"
321.0 1.30006041847e-20 "third_column"
322.0 1.27810331048e-20 "third_column"
323.0 1.2560479427e-20  "third_column"
324.0 1.23405534824e-20 "third_column"
325.0 1.21227874571e-20 "third_column"
326.0 1.19086201347e-20 "third_column"
327.0 1.1699382912e-20  "third_column"
328.0 1.14962872669e-20 "third_column"
329.0 1.13004138354e-20 "third_column"
330.0 1.11127032279e-20 "third_column"
331.0 1.09339486925e-20 "third_column"
332.0 1.07647907036e-20 "third_column"
333.0 1.0605713525e-20  "third_column"
334.0 1.04570437695e-20 "third_column"
335.0 1.03189509471e-20 "third_column"
336.0 1.01914499644e-20 "third_column"
337.0 1.00744055126e-20 "third_column"
338.0 9.96753825187e-21 "third_column"
339.0 9.87043267871e-21 "third_column"
340.0 9.78254653752e-21 "third_column"
341.0 9.70322162e-21    "third_column"
342.0 9.63169577739e-21 "third_column"
343.0 9.56711595697e-21 "third_column"
344.0 9.50855206321e-21 "third_column"
345.0 9.45501143609e-21 "third_column"
346.0 9.40545373492e-21 "third_column"
347.0 9.35880601502e-21 "third_column"
348.0 9.3139777868e-21  "third_column"
349.0 9.26987585265e-21 "third_column"
350.0 9.22541872529e-21 "third_column"
351.0 9.17955044307e-21 "third_column"
352.0 9.13125361155e-21 "third_column"
353.0 9.07956151711e-21 "third_column"
354.0 9.02356917684e-21 "third_column"
355.0 8.96244320883e-21 "third_column"
356.0 8.89543042827e-21 "third_column"
357.0 8.82186509705e-21 "third_column"
358.0 8.74117477709e-21 "third_column"
359.0 8.65288476027e-21 "third_column"
360.0 8.55662107054e-21 "third_column"
361.0 8.45211205526e-21 "third_column"
362.0 8.33918860387e-21 "third_column"
363.0 8.21778305109e-21 "third_column"
364.0 8.08792683991e-21 "third_column"
365.0 7.94974703545e-21 "third_column"
366.0 7.80346179454e-21 "third_column"
367.0 7.64937490741e-21 "third_column"
368.0 7.48786953719e-21 "third_column"
369.0 7.31940128956e-21 "third_column"
370.0 7.14449074913e-21 "third_column"
371.0 6.96371562112e-21 "third_column"
372.0 6.77770261626e-21 "third_column"
373.0 6.58711921411e-21 "third_column"
374.0 6.39266543536e-21 "third_column"
375.0 6.19506574659e-21 "third_column"
376.0 5.99506121305e-21 "third_column"
377.0 5.79340200503e-21 "third_column"
378.0 5.59084035237e-21 "third_column"
379.0 5.38812403026e-21 "third_column"
380.0 5.18599044685e-21 "third_column"
381.0 4.98516139062e-21 "third_column"
382.0 4.78633848287e-21 "third_column"
383.0 4.59019936825e-21 "third_column"
384.0 4.39739466412e-21 "third_column"
385.0 4.20854567852e-21 "third_column"
386.0 4.02424289581e-21 "third_column"
387.0 3.84504521973e-21 "third_column"
388.0 3.67147995545e-21 "third_column"
389.0 3.50404350474e-21 "third_column"
390.0 3.34320274299e-21 "third_column"
391.0 3.18939704167e-21 "third_column"
392.0 3.04304089702e-21 "third_column"
393.0 2.90452712301e-21 "third_column"
394.0 2.77423056606e-21 "third_column"
395.0 2.6525122984e-21  "third_column"
396.0 2.539724248e-21   "third_column"
397.0 2.4362142244e-21  "third_column"
398.0 2.34233130164e-21 "third_column"
399.0 2.25843152195e-21 "third_column"
400.0 2.18488388661e-21 "third_column"
401.0 2.12207660272e-21 "third_column"
402.0 2.07042355736e-21 "third_column"
403.0 2.03037099297e-21 "third_column"
404.0 2.00240435954e-21 "third_column"
405.0 1.98705532045e-21 "third_column"
406.0 1.98490888989e-21 "third_column"
407.0 1.99661067956e-21 "third_column"
408.0 2.02287423167e-21 "third_column"
409.0 2.06448841395e-21 "third_column"
410.0 2.12232484979e-21 "third_column"
411.0 2.1973453537e-21  "third_column"
412.0 2.29060933842e-21 "third_column"
413.0 2.40328115505e-21 "third_column"
414.0 2.5366373228e-21  "third_column"
415.0 2.69207359864e-21 "third_column"
416.0 2.87111183089e-21 "third_column"
417.0 3.0754065343e-21  "third_column"
418.0 3.3067511168e-21  "third_column"
419.0 3.56708368122e-21 "third_column"
420.0 3.85849231809e-21 "third_column"
421.0 4.18321979862e-21 "third_column"
422.0 4.54366757034e-21 "third_column"
423.0 4.94239895138e-21 "third_column"
424.0 5.38214141387e-21 "third_column"
425.0 5.86578784191e-21 "third_column"
426.0 6.39639664505e-21 "third_column"
427.0 6.97719060554e-21 "third_column"
428.0 7.61155433525e-21 "third_column"
429.0 8.30303021745e-21 "third_column"
430.0 9.0553127096e-21  "third_column"
431.0 9.87224088527e-21 "third_column"
432.0 1.07577890978e-20 "third_column"
433.0 1.17160556538e-20 "third_column"
434.0 1.27512493942e-20 "third_column"
435.0 1.38676740879e-20 "third_column"
436.0 1.50697105602e-20 "third_column"
437.0 1.63617964908e-20 "third_column"
438.0 1.77484038338e-20 "third_column"
439.0 1.92340138381e-20 "third_column"
440.0 2.08230896645e-20 "third_column"
441.0 2.25200466291e-20 "third_column"
442.0 2.43292201301e-20 "third_column"
443.0 2.62548313505e-20 "third_column"
444.0 2.83009508667e-20 "third_column"
445.0 3.04714603323e-20 "third_column"
446.0 3.27700124523e-20 "third_column"
447.0 3.51999895046e-20 "third_column"
448.0 3.77644607203e-20 "third_column"
449.0 4.04661388764e-20 "third_column"
450.0 4.33073365115e-20 "third_column"
451.0 4.62899222232e-20 "third_column"
452.0 4.94152775554e-20 "third_column"
453.0 5.26842550334e-20 "third_column"
454.0 5.60971379476e-20 "third_column"
455.0 5.96536025296e-20 "third_column"
456.0 6.33526831956e-20 "third_column"
457.0 6.71927415615e-20 "third_column"
458.0 7.11714399506e-20 "third_column"
459.0 7.52857201221e-20 "third_column"
460.0 7.95317879439e-20 "third_column"
461.0 8.39051047135e-20 "third_column"
462.0 8.84003857985e-20 "third_column"
463.0 9.30116072166e-20 "third_column"
464.0 9.77320207096e-20 "third_column"
465.0 1.02554177779e-19 "third_column"
466.0 1.07469963055e-19 "third_column"
467.0 1.12470637231e-19 "third_column"
468.0 1.17546889697e-19 "third_column"
469.0 1.22688900802e-19 "third_column"
470.0 1.27886413542e-19 "third_column"
471.0 1.33128814298e-19 "third_column"
472.0 1.38405222004e-19 "third_column"
473.0 1.43704585007e-19 "third_column"
474.0 1.49015784615e-19 "third_column"
475.0 1.54327744163e-19 "third_column"
476.0 1.59629542237e-19 "third_column"
477.0 1.64910528499e-19 "third_column"
478.0 1.70160440402e-19 "third_column"
479.0 1.75369518933e-19 "third_column"
480.0 1.80528621403e-19 "third_column"
481.0 1.85629329222e-19 "third_column"
482.0 1.90664048517e-19 "third_column"
483.0 1.95626101469e-19 "third_column"
484.0 2.0050980624e-19  "third_column"
485.0 2.05310543452e-19 "third_column"
486.0 2.1002480729e-19  "third_column"
487.0 2.14650239451e-19 "third_column"
488.0 2.1918564441e-19  "third_column"
489.0 2.23630984684e-19 "third_column"
490.0 2.27987355113e-19 "third_column"
491.0 2.32256935498e-19 "third_column"
492.0 2.36442921313e-19 "third_column"
493.0 2.40549432616e-19 "third_column"
494.0 2.44581401695e-19 "third_column"
495.0 2.48544440446e-19 "third_column"
496.0 2.5244468889e-19  "third_column"
497.0 2.5628864669e-19  "third_column"
498.0 2.60082989965e-19 "third_column"
499.0 2.63834376049e-19 "third_column"
500.0 2.67549239262e-19 "third_column"
501.0 2.71233581023e-19 "third_column"
502.0 2.74892757946e-19 "third_column"
503.0 2.78531271717e-19 "third_column"
504.0 2.82152564728e-19 "third_column"
505.0 2.85758825469e-19 "third_column"
506.0 2.89350807666e-19 "third_column"
507.0 2.92927667068e-19 "third_column"
508.0 2.96486819589e-19 "third_column"
509.0 3.0002382423e-19  "third_column"
510.0 3.035322939e-19   "third_column"
511.0 3.07003836802e-19 "third_column"
512.0 3.1042803058e-19  "third_column"
513.0 3.1379243089e-19  "third_column"
514.0 3.17082615431e-19 "third_column"
515.0 3.20282263894e-19 "third_column"
516.0 3.23373273591e-19 "third_column"
517.0 3.26335909876e-19 "third_column"
518.0 3.2914898982e-19  "third_column"
519.0 3.31790096931e-19 "third_column"
520.0 3.3423582413e-19  "third_column"
521.0 3.36462041591e-19 "third_column"
522.0 3.38444185561e-19 "third_column"
523.0 3.40157563833e-19 "third_column"
524.0 3.41577673175e-19 "third_column"
525.0 3.42680523734e-19 "third_column"
526.0 3.43442965274e-19 "third_column"
527.0 3.43843010002e-19 "third_column"
528.0 3.4386014676e-19  "third_column"
529.0 3.43475641487e-19 "third_column"
530.0 3.42672819051e-19 "third_column"
531.0 3.41437321882e-19 "third_column"
532.0 3.39757341225e-19 "third_column"
533.0 3.37623817295e-19 "third_column"
534.0 3.35030605186e-19 "third_column"
535.0 3.31974603963e-19 "third_column"
536.0 3.28455847012e-19 "third_column"
537.0 3.24477552409e-19 "third_column"
538.0 3.20046132752e-19 "third_column"
539.0 3.15171164568e-19 "third_column"
540.0 3.09865318126e-19 "third_column"
541.0 3.04144249084e-19 "third_column"
542.0 2.98026454069e-19 "third_column"
543.0 2.91533092777e-19 "third_column"
544.0 2.84687779745e-19 "third_column"
545.0 2.77516349329e-19 "third_column"
546.0 2.70046597792e-19 "third_column"
547.0 2.62308006679e-19 "third_column"
548.0 2.54331451824e-19 "third_column"
549.0 2.46148902458e-19 "third_column"
550.0 2.37793114893e-19 "third_column"
551.0 2.29297325174e-19 "third_column"
552.0 2.20694944992e-19 "third_column"
553.0 2.12019264897e-19 "third_column"
554.0 2.03303168589e-19 "third_column"
555.0 1.94578861743e-19 "third_column"
556.0 1.85877618435e-19 "third_column"
557.0 1.77229547819e-19 "third_column"
558.0 1.68663383277e-19 "third_column"
559.0 1.60206295791e-19 "third_column"
560.0 1.51883732842e-19 "third_column"
561.0 1.43719283663e-19 "third_column"
562.0 1.35734571224e-19 "third_column"
563.0 1.27949170924e-19 "third_column"
564.0 1.20380555519e-19 "third_column"
565.0 1.1304406549e-19  "third_column"
566.0 1.05952903688e-19 "third_column"
567.0 9.91181528376e-20 "third_column"
568.0 9.25488141925e-20 "third_column"
569.0 8.62518654868e-20 "third_column"
570.0 8.02323361309e-20 "third_column"
571.0 7.44933975193e-20 "third_column"
572.0 6.90364662451e-20 "third_column"
573.0 6.38613179966e-20 "third_column"
574.0 5.89662099323e-20 "third_column"
575.0 5.43480093811e-20 "third_column"
576.0 5.00023268024e-20 "third_column"
577.0 4.59236510518e-20 "third_column"
578.0 4.21054851332e-20 "third_column"
579.0 3.85404807718e-20 "third_column"
580.0 3.52205703074e-20 "third_column"
581.0 3.21370945844e-20 "third_column"
582.0 2.92809256945e-20 "third_column"
583.0 2.664258361e-20   "third_column"
584.0 2.42123459252e-20 "third_column"
585.0 2.19803500954e-20 "third_column"
586.0 1.9936687731e-20  "third_column"
587.0 1.80714906588e-20 "third_column"
588.0 1.63750086032e-20 "third_column"
589.0 1.48376784732e-20 "third_column"
590.0 1.34501853547e-20 "third_column"
591.0 1.22035154055e-20 "third_column"
592.0 1.10890009399e-20 "third_column"
593.0 1.0098358056e-20  "third_column"
594.0 9.2237172148e-21  "third_column"
595.0 8.45764722292e-21 "third_column"
596.0 7.79317309777e-21 "third_column"
597.0 7.22378831033e-21 "third_column"
598.0 6.74346190639e-21 "third_column"
599.0 6.34664100259e-21 "third_column"
600.0 6.02824914077e-21 "third_column"
601.0 5.78368096456e-21 "third_column"
602.0 5.60879365681e-21 "third_column"
603.0 5.49989554616e-21 "third_column"
604.0 5.45373225855e-21 "third_column"
605.0 5.46747075376e-21 "third_column"
606.0 5.53868155145e-21 "third_column"
607.0 5.66531941493e-21 "third_column"
608.0 5.84570272585e-21 "third_column"
609.0 6.07849174972e-21 "third_column"
610.0 6.36266596123e-21 "third_column"
611.0 6.69750057026e-21 "third_column"
612.0 7.0825423653e-21  "third_column"
613.0 7.51758496983e-21 "third_column"
614.0 8.00264359091e-21 "third_column"
615.0 8.53792932638e-21 "third_column"
616.0 9.1238230887e-21  "third_column"
617.0 9.76084919931e-21 "third_column"
618.0 1.04496487066e-20 "third_column"
619.0 1.11909524841e-20 "third_column"
620.0 1.19855541724e-20 "third_column"
621.0 1.28342830363e-20 "third_column"
622.0 1.37379768231e-20 "third_column"
623.0 1.46974547196e-20 "third_column"
624.0 1.57134905217e-20 "third_column"
625.0 1.67867861465e-20 "third_column"
626.0 1.7917945633e-20  "third_column"
627.0 1.91074497944e-20 "third_column"
628.0 2.0355631697e-20  "third_column"
629.0 2.16626531583e-20 "third_column"
630.0 2.30284824649e-20 "third_column"
631.0 2.44528735202e-20 "third_column"
632.0 2.59353466381e-20 "third_column"
633.0 2.74751712007e-20 "third_column"
634.0 2.90713503955e-20 "third_column"
635.0 3.07226082423e-20 "third_column"
636.0 3.24273791117e-20 "third_column"
637.0 3.41837999187e-20 "third_column"
638.0 3.59897051622e-20 "third_column"
639.0 3.7842624955e-20  "third_column"
640.0 3.97397861628e-20 "third_column"
641.0 4.16781167448e-20 "third_column"
642.0 4.36542533516e-20 "third_column"
643.0 4.56645522042e-20 "third_column"
644.0 4.7705103239e-20  "third_column"
645.0 4.97717474673e-20 "third_column"
646.0 5.1860097457e-20  "third_column"
647.0 5.39655608064e-20 "third_column"
648.0 5.60833664417e-20 "third_column"
649.0 5.8208593533e-20  "third_column"
650.0 6.03362027889e-20 "third_column"
651.0 6.24610698583e-20 "third_column"
652.0 6.4578020539e-20  "third_column"
653.0 6.66818674695e-20 "third_column"
654.0 6.87674479573e-20 "third_column"
655.0 7.0829662586e-20  "third_column"
656.0 7.28635142263e-20 "third_column"
657.0 7.48641470776e-20 "third_column"
658.0 7.68268853585e-20 "third_column"
659.0 7.87472712761e-20 "third_column"
660.0 8.06211019045e-20 "third_column"
661.0 8.24444646241e-20 "third_column"
662.0 8.42137707825e-20 "third_column"
663.0 8.59257872631e-20 "third_column"
664.0 8.75776656682e-20 "third_column"
665.0 8.91669688466e-20 "third_column"
666.0 9.06916945251e-20 "third_column"
667.0 9.2150295828e-20  "third_column"
668.0 9.35416984956e-20 "third_column"
669.0 9.48653146399e-20 "third_column"
670.0 9.61210529008e-20 "third_column"
671.0 9.730932489e-20   "third_column"
672.0 9.84310478314e-20 "third_column"
673.0 9.94876433263e-20 "third_column"
674.0 1.00481032192e-19 "third_column"
675.0 1.01413625336e-19 "third_column"
676.0 1.02288310637e-19 "third_column"
677.0 1.03108435836e-19 "third_column"
678.0 1.03877787419e-19 "third_column"
679.0 1.04600565524e-19 "third_column"
680.0 1.05281354879e-19 "third_column"
681.0 1.05925091822e-19 "third_column"
682.0 1.06537027447e-19 "third_column"
683.0 1.07122686954e-19 "third_column"
684.0 1.07687825288e-19 "third_column"
685.0 1.08238379192e-19 "third_column"
686.0 1.08780415821e-19 "third_column"
687.0 1.09320078104e-19 "third_column"
688.0 1.09863527083e-19 "third_column"
689.0 1.10416881495e-19 "third_column"
690.0 1.10986154947e-19 "third_column"
691.0 1.11577191039e-19 "third_column"
692.0 1.12195596908e-19 "third_column"
693.0 1.12846675687e-19 "third_column"
694.0 1.13535358461e-19 "third_column"
695.0 1.14266136351e-19 "third_column"
696.0 1.1504299345e-19  "third_column"
697.0 1.15869341339e-19 "third_column"
698.0 1.16747956032e-19 "third_column"
699.0 1.17680918181e-19 "third_column"
